"REGION,YEAR,WEEK,FertilityRate,Education,Policy,FamilyPlanning"
"Idaho,2017,7,1.99601,40,8,2004"
"Illinois,2017,7,4.76881,2435,81,51061"
"Indiana,2017,7,5.99604,363,24,6054"
"Iowa,2017,7,2.7972,108,11,3861"
"Kansas,2017,7,8.70335,590,27,6779"
"Kentucky,2017,7,9.21883,1081,28,11726"
"Louisiana,2017,7,5.199,2832,98,54472"
"Maine,2017,7,1.20902,52,28,4301"
"Maryland,2017,7,6.08186,581,43,9553"
"Massachusetts,2017,7,2.4473,714,44,29175"
"Michigan,2017,7,4.60287,1115,74,24224"
"Minnesota,2017,7,4.54856,333,20,7321"
"Mississippi,2017,7,6.25095,1238,47,19805"
"Missouri,2017,7,5.01464,411,18,8196"
"Montana,2017,7,0.117268,4,8,3411"
"Nebraska,2017,7,2.29617,69,13,3005"
"Nevada,2017,7,1.32337,248,36,18740"
"New Hampshire,2017,7,1.6573,59,20,3560"
"New Jersey,2017,7,5.55885,938,30,16874"
"New Mexico,2017,7,4.83111,615,28,12730"
"New York,2017,7,8.27769,1153,66,13929"
"North Carolina,2017,7,6.66496,1044,46,15664"
"North Dakota,2017,7,3.8105,74,10,1942"
"Ohio,2017,7,3.09366,694,72,22433"
"Oklahoma,2017,7,11.7363,680,19,5794"
"Oregon,2017,7,2.9166,171,19,5863"
"Pennsylvania,2017,7,4.68299,698,56,14905"
"Rhode Island,2017,7,4.14856,210,16,5062"
"South Carolina,2017,7,6.69307,507,14,7575"
"South Dakota,2017,7,4.54676,474,34,10425"
"Tennessee,2017,7,7.14343,883,59,12361"
"Texas,2017,7,9.2512,2592,90,28018"
"Utah,2017,7,1.29598,241,32,18596"
"Vermont,2017,7,1.07602,31,10,2881"
"Virginia,2017,7,5.8855,6048,148,102761"
"Washington,2017,7,0.893441,41,47,4589"
"West Virginia,2017,7,3.61845,841,47,23242"
"Wisconsin,2017,7,3.14223,228,24,7256"
"Wyoming,2017,7,3.00981,138,23,4585"
"Puerto Rico,2017,7,4.76804,222,9,4656"
"Virgin Islands,2017,7,0.136612,1,2,732"
"New York City,2017,7,2.99254,3016,76,100784"
"Alabama,2017,8,7.42094,650,25,8759"
"Alaska,2017,8,3.76276,59,6,1568"
"Arizona,2017,8,2.5321,564,52,22274"
"Arkansas,2017,8,7.89474,390,13,4940"
"California,2017,8,2.38854,1080,107,45216"
"Colorado,2017,8,1.31508,49,5,3726"
"Connecticut,2017,8,5.03785,193,13,3831"
"Delaware,2017,8,1.14424,33,13,2884"
"District of Columbia,2017,8,7.23746,153,2,2114"
"Florida,2017,8,X,X,X,X"
"Georgia,2017,8,5.99941,3464,58,57739"
"Hawaii,2017,8,4.21053,56,16,1330"
"Idaho,2017,8,1.48699,28,7,1883"
"Illinois,2017,8,4.56599,2284,79,50022"
"Indiana,2017,8,5.26666,317,24,6019"
"Iowa,2017,8,1.95448,73,11,3735"
"Kansas,2017,8,6.89316,491,27,7123"
"Kentucky,2017,8,8.21918,858,26,10439"
"Louisiana,2017,8,4.66559,2549,101,54634"
"Maine,2017,8,1.23158,56,28,4547"
"Maryland,2017,8,5.82144,579,43,9946"
"Massachusetts,2017,8,2.53476,669,46,26393"
"Michigan,2017,8,4.28887,1069,75,24925"
"Minnesota,2017,8,4.61632,305,19,6607"
"Mississippi,2017,8,6.78651,1344,49,19804"
"Missouri,2017,8,4.40847,354,19,8030"
"Montana,2017,8,0.244275,8,9,3275"
"Nebraska,2017,8,1.93638,56,14,2892"
"Nevada,2017,8,1.27038,240,36,18892"
"New Hampshire,2017,8,1.71595,65,20,3788"
"New Jersey,2017,8,4.8848,812,29,16623"
"New Mexico,2017,8,4.62475,562,27,12152"
"New York,2017,8,6.33198,811,67,12808"
"North Carolina,2017,8,7.59585,1157,47,15232"
"North Dakota,2017,8,3.50235,67,8,1913"
"Ohio,2017,8,3.58684,798,71,22248"
"Oklahoma,2017,8,10.431,593,22,5685"
"Oregon,2017,8,2.5323,147,18,5805"
"Pennsylvania,2017,8,4.00976,559,56,13941"
"Rhode Island,2017,8,4.309,193,16,4479"
"South Carolina,2017,8,7.55091,571,15,7562"
"South Dakota,2017,8,3.39673,334,34,9833"
"Tennessee,2017,8,5.21413,515,53,9877"
"Texas,2017,8,8.99901,2635,106,29281"
"Utah,2017,8,1.60169,258,33,16108"
"Vermont,2017,8,1.75254,50,10,2853"
"Virginia,2017,8,6.67057,7511,150,112599"
"Washington,2017,8,0.771325,34,47,4408"
"West Virginia,2017,8,3.53901,850,46,24018"
"Wisconsin,2017,8,3.40217,229,23,6731"
"Wyoming,2017,8,2.07824,85,22,4090"
"Puerto Rico,2017,8,4.44351,212,9,4771"
"Virgin Islands,2017,8,0.423131,3,2,709"
"New York City,2017,8,2.68279,2655,75,98964"
"Alabama,2017,9,6.29416,490,24,7785"
"Alaska,2017,9,3.52423,56,6,1589"
"Arizona,2017,9,2.75203,668,52,24273"
"Arkansas,2017,9,4.47866,192,12,4287"
"California,2017,9,2.14593,1082,112,50421"
"Colorado,2017,9,1.73661,60,5,3455"
"Connecticut,2017,9,4.01284,175,15,4361"
"Delaware,2017,9,0.596421,18,13,3018"
"District of Columbia,2017,9,7.39146,206,2,2787"
"Florida,2017,9,X,X,X,X"
"Georgia,2017,9,4.57355,2479,55,54203"
"Hawaii,2017,9,3.36927,50,15,1484"
"Idaho,2017,9,1.06332,22,8,2069"
"Illinois,2017,9,3.52349,1743,79,49468"
"Indiana,2017,9,3.30212,201,26,6087"
"Iowa,2017,9,1.12601,42,12,3730"
"Kansas,2017,9,5.14078,367,28,7139"
"Kentucky,2017,9,6.13134,633,26,10324"
"Louisiana,2017,9,4.37021,2283,97,52240"
"Maine,2017,9,1.38257,76,28,5497"
"Maryland,2017,9,3.39394,336,43,9900"
"Massachusetts,2017,9,1.63971,518,45,31591"
"Michigan,2017,9,3.26298,790,75,24211"
"Minnesota,2017,9,3.02862,218,21,7198"
"Mississippi,2017,9,5.83258,1165,50,19974"
"Missouri,2017,9,3.08846,243,19,7868"
"Montana,2017,9,0.152672,5,8,3275"
"Nebraska,2017,9,1.24297,42,13,3379"
"Nevada,2017,9,1.26629,241,36,19032"
"New Hampshire,2017,9,1.18394,41,20,3463"
"New Jersey,2017,9,4.05102,632,31,15601"
"New Mexico,2017,9,3.89599,445,26,11422"
"New York,2017,9,2.9721,407,67,13694"
"North Carolina,2017,9,5.96889,994,49,16653"
"North Dakota,2017,9,3.48071,74,9,2126"
"Ohio,2017,9,2.46458,494,70,20044"
"Oklahoma,2017,9,9.11975,460,18,5044"
"Oregon,2017,9,2.61278,139,16,5320"
"Pennsylvania,2017,9,2.57151,374,58,14544"
"Rhode Island,2017,9,2.83892,138,16,4861"
"South Carolina,2017,9,5.52172,408,15,7389"
"South Dakota,2017,9,2.58154,243,34,9413"
"Tennessee,2017,9,5.55114,628,54,11313"
"Texas,2017,9,7.50649,2256,107,30054"
"Utah,2017,9,0.493608,78,32,15802"
"Vermont,2017,9,1.80403,51,10,2827"
"Virginia,2017,9,4.02646,4085,149,101454"
"Washington,2017,9,0.748823,35,46,4674"
"West Virginia,2017,9,3.37181,815,46,24171"
"Wisconsin,2017,9,2.49126,171,25,6864"
"Wyoming,2017,9,1.83625,85,22,4629"
"Puerto Rico,2017,9,3.84697,181,9,4705"
"Virgin Islands,2017,9,1.18343,8,2,676"
"New York City,2017,9,2.17591,2157,83,99131"
"Alabama,2017,10,6.59379,567,25,8599"
"Alaska,2017,10,1.7407,29,6,1666"
"Arizona,2017,10,2.49154,604,53,24242"
"Arkansas,2017,10,4.59387,207,13,4506"
"California,2017,10,2.17089,1091,111,50256"
"Colorado,2017,10,1.57924,56,5,3546"
"Connecticut,2017,10,3.43467,148,18,4309"
"Delaware,2017,10,0.790254,24,13,3037"
"District of Columbia,2017,10,8.17884,225,2,2751"
"Florida,2017,10,X,X,X,X"
"Georgia,2017,10,4.4781,2487,57,55537"
"Hawaii,2017,10,4.629,68,15,1469"
"Idaho,2017,10,1.47433,29,8,1967"
"Illinois,2017,10,3.61994,1759,81,48592"
"Indiana,2017,10,5.10224,262,26,5135"
"Iowa,2017,10,1.27674,37,11,2898"
"Kansas,2017,10,4.38786,305,28,6951"
"Kentucky,2017,10,6.71037,696,25,10372"
"Louisiana,2017,10,3.95981,2156,101,54447"
"Maine,2017,10,1.63965,88,28,5367"
"Maryland,2017,10,3.541,345,43,9743"
"Massachusetts,2017,10,1.67908,460,46,27396"
"Michigan,2017,10,3.48875,868,74,24880"
"Minnesota,2017,10,3.58261,206,19,5750"
"Mississippi,2017,10,5.11857,954,45,18638"
"Missouri,2017,10,3.1356,231,16,7367"
"Montana,2017,10,0.204499,7,9,3423"
"Nebraska,2017,10,1.54799,45,13,2907"
"Nevada,2017,10,1.07925,201,35,18624"
"New Hampshire,2017,10,1.06908,39,18,3648"
"New Jersey,2017,10,3.8477,575,30,14944"
"New Mexico,2017,10,3.33499,402,27,12054"
"New York,2017,10,3.20508,419,66,13073"
"North Carolina,2017,10,5.24093,670,46,12784"
"North Dakota,2017,10,3.4018,53,7,1558"
"Ohio,2017,10,2.07281,435,71,20986"
"Oklahoma,2017,10,6.91892,320,18,4625"
"Oregon,2017,10,1.59095,97,16,6097"
"Pennsylvania,2017,10,2.61716,301,57,11501"
"Rhode Island,2017,10,2.57117,112,16,4356"
"South Carolina,2017,10,5.39361,346,14,6415"
"South Dakota,2017,10,2.47416,225,33,9094"
"Tennessee,2017,10,6.41042,507,54,7909"
"Texas,2017,10,7.26928,2107,105,28985"
"Utah,2017,10,0.61082,98,31,16044"
"Vermont,2017,10,1.99492,55,10,2757"
"Virginia,2017,10,3.60225,3677,150,102075"
"Washington,2017,10,0.422476,20,47,4734"
"West Virginia,2017,10,3.13655,798,45,25442"
"Wisconsin,2017,10,2.55391,167,24,6539"
"Wyoming,2017,10,2.53111,120,23,4741"
"Puerto Rico,2017,10,3.61959,153,8,4227"
"Virgin Islands,2017,10,1.13636,8,2,704"
"New York City,2017,10,1.90741,1829,71,95889"
"Alabama,2017,11,5.96548,477,24,7996"
"Alaska,2017,11,2.35988,40,6,1695"
"Arizona,2017,11,2.19247,506,51,23079"
"Arkansas,2017,11,3.55401,153,12,4305"
"California,2017,11,2.33598,1155,112,49444"
"Colorado,2017,11,1.2087,45,5,3723"
"Connecticut,2017,11,3.3579,41,13,1221"
"Delaware,2017,11,0.526316,13,13,2470"
"District of Columbia,2017,11,9.05088,185,2,2044"
"Florida,2017,11,X,X,X,X"
"Georgia,2017,11,4.72268,2683,56,56811"
"Hawaii,2017,11,2.76008,39,15,1413"
"Idaho,2017,11,1.08268,22,8,2032"
"Illinois,2017,11,3.18906,1450,79,45468"
"Indiana,2017,11,4.53867,213,26,4693"
"Iowa,2017,11,0.612053,13,11,2124"
"Kansas,2017,11,4.27592,287,28,6712"
"Kentucky,2017,11,7.54849,755,24,10002"
"Louisiana,2017,11,3.73332,2003,102,53652"
"Maine,2017,11,1.84502,85,28,4607"
"Maryland,2017,11,3.89496,310,42,7959"
"Massachusetts,2017,11,1.78344,435,43,24391"
"Michigan,2017,11,3.26327,753,71,23075"
"Minnesota,2017,11,2.78864,164,20,5881"
"Mississippi,2017,11,4.78162,843,48,17630"
"Missouri,2017,11,2.52691,169,18,6688"
"Montana,2017,11,0.252101,9,9,3570"
"Nebraska,2017,11,1.98883,57,13,2866"
"Nevada,2017,11,1.22788,238,35,19383"
"New Hampshire,2017,11,1.24528,33,18,2650"
"New Jersey,2017,11,3.37878,451,29,13348"
"New Mexico,2017,11,3.26966,368,26,11255"
"New York,2017,11,3.91216,383,64,9790"
"North Carolina,2017,11,3.25811,423,48,12983"
"North Dakota,2017,11,1.87647,24,8,1279"
"Ohio,2017,11,2.01427,401,69,19908"
"Oklahoma,2017,11,6.32794,274,20,4330"
"Oregon,2017,11,2.26988,127,15,5595"
"Pennsylvania,2017,11,2.88777,299,56,10354"
"Rhode Island,2017,11,1.94205,63,16,3244"
"South Carolina,2017,11,6.40835,387,14,6039"
"South Dakota,2017,11,2.65565,241,34,9075"
"Tennessee,2017,11,3.776,325,53,8607"
"Texas,2017,11,5.85242,1403,104,23973"
"Utah,2017,11,0.586114,91,28,15526"
"Vermont,2017,11,1.61962,35,10,2161"
"Virginia,2017,11,3.60761,3654,149,101286"
"Washington,2017,11,0.693333,26,46,3750"
"West Virginia,2017,11,3.32656,769,44,23117"
"Wisconsin,2017,11,2.53512,157,25,6193"
"Wyoming,2017,11,1.56028,66,21,4230"
"Puerto Rico,2017,11,3.84279,176,9,4580"
"Virgin Islands,2017,11,0.80429,6,2,746"
"New York City,2017,11,2.07658,1890,80,91015"
"Alabama,2017,12,6.78633,586,25,8635"
"Alaska,2017,12,2.5196,45,6,1786"
"Arizona,2017,12,2.22293,559,52,25147"
"Arkansas,2017,12,3.99485,124,13,3104"
"California,2017,12,1.95979,925,104,47199"
"Colorado,2017,12,1.84162,60,6,3258"
"Connecticut,2017,12,2.20472,98,18,4445"
"Delaware,2017,12,0.336247,10,13,2974"
"District of Columbia,2017,12,7.8258,239,2,3054"
"Florida,2017,12,X,X,X,X"
"Georgia,2017,12,5.21483,3146,54,60328"
"Hawaii,2017,12,3.30948,37,13,1118"
"Idaho,2017,12,0.583771,10,8,1713"
"Illinois,2017,12,3.10204,1440,79,46421"
"Indiana,2017,12,3.23067,193,25,5974"
"Iowa,2017,12,0.634518,25,12,3940"
"Kansas,2017,12,4.0404,224,28,5544"
"Kentucky,2017,12,8.17308,850,24,10400"
"Louisiana,2017,12,3.37963,1859,91,55006"
"Maine,2017,12,2.24138,104,27,4640"
"Maryland,2017,12,3.27304,304,42,9288"
"Massachusetts,2017,12,1.82552,556,44,30457"
"Michigan,2017,12,3.21732,807,73,25083"
"Minnesota,2017,12,3.01904,203,20,6724"
"Mississippi,2017,12,3.88553,778,47,20023"
"Missouri,2017,12,2.01827,137,16,6788"
"Montana,2017,12,0.0403877,1,8,2476"
"Nebraska,2017,12,1.35802,44,13,3240"
"Nevada,2017,12,0.972422,189,34,19436"
"New Hampshire,2017,12,1.09769,40,18,3644"
"New Jersey,2017,12,3.26398,513,29,15717"
"New Mexico,2017,12,2.37158,253,26,10668"
"New York,2017,12,3.57547,505,68,14124"
"North Carolina,2017,12,5.45548,848,48,15544"
"North Dakota,2017,12,1.54749,29,8,1874"
"Ohio,2017,12,2.15581,435,64,20178"
"Oklahoma,2017,12,6.54985,314,20,4794"
"Oregon,2017,12,1.55855,74,15,4748"
"Pennsylvania,2017,12,2.35755,259,52,10986"
"Rhode Island,2017,12,2.66774,132,16,4948"
"South Carolina,2017,12,7.67776,487,12,6343"
"South Dakota,2017,12,1.9214,176,33,9160"
"Tennessee,2017,12,5.9162,617,52,10429"
"Texas,2017,12,4.48645,1258,104,28040"
"Utah,2017,12,0.593898,95,32,15996"
"Vermont,2017,12,1.48831,42,10,2822"
"Virginia,2017,12,3.86367,4173,150,108006"
"Washington,2017,12,0.505863,22,45,4349"
"West Virginia,2017,12,2.95147,683,43,23141"
"Wisconsin,2017,12,2.12182,116,25,5467"
"Wyoming,2017,12,1.80465,80,22,4433"
"Puerto Rico,2017,12,3.48013,162,9,4655"
"Virgin Islands,2017,12,0.782269,6,2,767"
"New York City,2017,12,2.09783,2185,83,104155"
"Alabama,2017,13,5.18245,365,22,7043"
"Alaska,2017,13,4.30168,77,6,1790"
"Arizona,2017,13,2.36382,542,50,22929"
"Arkansas,2017,13,2.73072,108,11,3955"
"California,2017,13,1.96521,845,102,42998"
"Colorado,2017,13,1.39035,53,5,3812"
"Connecticut,2017,13,2.34073,97,16,4144"
"Delaware,2017,13,0.570661,17,13,2979"
"District of Columbia,2017,13,7.14286,207,2,2898"
"Florida,2017,13,X,X,X,X"
"Georgia,2017,13,4.19851,2505,55,59664"
"Hawaii,2017,13,2.78373,26,14,934"
"Idaho,2017,13,0.554017,10,7,1805"
"Illinois,2017,13,2.73495,1348,78,49288"
"Indiana,2017,13,2.65469,136,24,5123"
"Iowa,2017,13,0.279472,11,10,3936"
"Kansas,2017,13,2.64509,170,28,6427"
"Kentucky,2017,13,5.49145,514,22,9360"
"Louisiana,2017,13,2.77131,1465,95,52863"
"Maine,2017,13,1.66667,74,26,4440"
"Maryland,2017,13,3.57217,344,43,9630"
"Massachusetts,2017,13,2.02522,668,46,32984"
"Michigan,2017,13,2.69803,624,74,23128"
"Minnesota,2017,13,3.16175,207,20,6547"
"Mississippi,2017,13,3.44721,667,49,19349"
"Missouri,2017,13,1.75439,107,15,6099"
"Montana,2017,13,0.228768,8,9,3497"
"Nebraska,2017,13,0.888585,26,12,2926"
"Nevada,2017,13,0.89526,163,33,18207"
"New Hampshire,2017,13,0.891892,33,18,3700"
"New Jersey,2017,13,3.98586,620,29,15555"
"New Mexico,2017,13,1.96868,215,27,10921"
"New York,2017,13,4.58545,568,66,12387"
"North Carolina,2017,13,4.06883,603,46,14820"
"North Dakota,2017,13,1.85292,32,7,1727"
"Ohio,2017,13,1.71733,322,52,18750"
"Oklahoma,2017,13,4.20508,187,17,4447"
"Oregon,2017,13,0.894415,41,16,4584"
"Pennsylvania,2017,13,2.63832,309,52,11712"
"Rhode Island,2017,13,2.85782,121,16,4234"
"South Carolina,2017,13,5.57259,309,11,5545"
"South Dakota,2017,13,1.79856,165,34,9174"
"Tennessee,2017,13,4.82229,540,54,11198"
"Texas,2017,13,4.00722,1065,101,26577"
"Utah,2017,13,0.529539,83,30,15674"
"Vermont,2017,13,1.42248,40,10,2812"
"Virginia,2017,13,3.80323,3963,147,104201"
"Washington,2017,13,0.715084,32,45,4475"
"West Virginia,2017,13,2.73346,574,40,20999"
"Wisconsin,2017,13,1.36986,49,22,3577"
"Wyoming,2017,13,1.53689,60,22,3904"
"Puerto Rico,2017,13,3.41361,146,8,4277"
"Virgin Islands,2017,13,0.136426,1,2,733"
"New York City,2017,13,2.50397,2602,84,103915"
"Alabama,2017,14,3.28208,222,24,6764"
"Alaska,2017,14,3.85832,61,5,1581"
"Arizona,2017,14,2.38246,488,47,20483"
"Arkansas,2017,14,2.15995,74,9,3426"
"California,2017,14,1.73982,809,104,46499"
"Colorado,2017,14,1.49502,45,5,3010"
"Connecticut,2017,14,2.77175,115,15,4149"
"Delaware,2017,14,0.464618,13,13,2798"
"District of Columbia,2017,14,6.73207,199,2,2956"
"Florida,2017,14,X,X,X,X"
"Georgia,2017,14,2.9016,1503,54,51799"
"Hawaii,2017,14,2.92135,39,15,1335"
"Idaho,2017,14,0.592353,11,8,1857"
"Illinois,2017,14,2.35154,1169,79,49712"
"Indiana,2017,14,2.61927,140,25,5345"
"Iowa,2017,14,0.367454,14,10,3810"
"Kansas,2017,14,2.25758,149,28,6600"
"Kentucky,2017,14,3.9444,315,21,7986"
"Louisiana,2017,14,2.51228,1284,103,51109"
"Maine,2017,14,1.87339,87,26,4644"
"Maryland,2017,14,2.35602,216,42,9168"
"Massachusetts,2017,14,2.10917,694,44,32904"
"Michigan,2017,14,1.86882,412,73,22046"
"Minnesota,2017,14,3.30335,213,20,6448"
"Mississippi,2017,14,2.87508,426,45,14817"
"Missouri,2017,14,1.60621,120,17,7471"
"Montana,2017,14,0.163621,6,9,3667"
"Nebraska,2017,14,0.887282,27,13,3043"
"Nevada,2017,14,0.914431,165,34,18044"
"New Hampshire,2017,14,1.77638,68,18,3828"
"New Jersey,2017,14,3.52109,597,31,16955"
"New Mexico,2017,14,1.67285,185,26,11059"
"New York,2017,14,4.82565,584,62,12102"
"North Carolina,2017,14,3.0226,464,44,15351"
"North Dakota,2017,14,1.386,20,7,1443"
"Ohio,2017,14,1.24417,248,66,19933"
"Oklahoma,2017,14,4.27716,200,19,4676"
"Oregon,2017,14,1.08395,51,15,4705"
"Pennsylvania,2017,14,1.8562,245,53,13199"
"Rhode Island,2017,14,2.46654,129,16,5230"
"South Carolina,2017,14,4.50734,258,12,5724"
"South Dakota,2017,14,1.73496,152,33,8761"
"Tennessee,2017,14,3.68483,376,53,10204"
"Texas,2017,14,3.50145,906,101,25875"
"Utah,2017,14,0.502478,73,29,14528"
"Vermont,2017,14,1.44538,43,10,2975"
"Virginia,2017,14,2.70719,2675,148,98811"
"Washington,2017,14,0.385542,16,44,4150"
"West Virginia,2017,14,1.44829,318,43,21957"
"Wisconsin,2017,14,1.8018,114,24,6327"
"Wyoming,2017,14,1.07162,41,21,3826"
"Puerto Rico,2017,14,3.89134,106,6,2724"
"Virgin Islands,2017,14,0.259067,2,2,772"
"New York City,2017,14,2.43152,2569,81,105654"
"Alabama,2017,15,2.89855,210,23,7245"
"Alaska,2017,15,3.24983,48,5,1477"
"Arizona,2017,15,1.98371,380,43,19156"
"Arkansas,2017,15,2.01602,73,9,3621"
"California,2017,15,1.59589,746,103,46745"
"Colorado,2017,15,0.969856,37,6,3815"
"Connecticut,2017,15,2.18108,86,16,3943"
"Delaware,2017,15,0.520416,13,13,2498"
"District of Columbia,2017,15,0.15674,1,1,638"
"Florida,2017,15,X,X,X,X"
"Georgia,2017,15,2.29336,1147,51,50014"
"Hawaii,2017,15,2.24179,28,15,1249"
"Idaho,2017,15,0.744753,11,8,1477"
"Illinois,2017,15,1.60639,764,75,47560"
"Indiana,2017,15,1.34363,80,26,5954"
"Iowa,2017,15,0.169549,5,8,2949"
"Kansas,2017,15,1.39598,93,28,6662"
"Kentucky,2017,15,1.89341,162,21,8556"
"Louisiana,2017,15,2.27333,1199,91,52742"
"Maine,2017,15,2.1068,101,27,4794"
"Maryland,2017,15,1.83007,154,41,8415"
"Massachusetts,2017,15,1.72087,527,43,30624"
"Michigan,2017,15,1.45771,348,73,23873"
"Minnesota,2017,15,2.76616,172,18,6218"
"Mississippi,2017,15,3.23921,616,48,19017"
"Missouri,2017,15,1.28613,93,16,7231"
"Montana,2017,15,0.0575043,2,8,3478"
"Nebraska,2017,15,0.635425,16,12,2518"
"Nevada,2017,15,0.754254,129,34,17103"
"New Hampshire,2017,15,0.722624,26,17,3598"
"New Jersey,2017,15,3.0516,508,30,16647"
"New Mexico,2017,15,2.01193,199,24,9891"
"New York,2017,15,3.25149,343,58,10549"
"North Carolina,2017,15,2.45351,318,44,12961"
"North Dakota,2017,15,1.18577,18,7,1518"
"Ohio,2017,15,1.1233,216,68,19229"
"Oklahoma,2017,15,2.63003,134,20,5095"
"Oregon,2017,15,0.76666,39,16,5087"
"Pennsylvania,2017,15,1.73473,209,51,12048"
"Rhode Island,2017,15,2.10526,104,16,4940"
"South Carolina,2017,15,3.51038,191,13,5441"
"South Dakota,2017,15,1.45349,120,32,8256"
"Tennessee,2017,15,2.51517,228,53,9065"
"Texas,2017,15,3.41597,835,99,24444"
"Utah,2017,15,0.546992,77,27,14077"
"Vermont,2017,15,1.49254,43,10,2881"
"Virginia,2017,15,1.91896,1785,144,93019"
"Washington,2017,15,0.362319,16,44,4416"
"West Virginia,2017,15,0.962907,203,42,21082"
"Wisconsin,2017,15,1.92,108,24,5625"
"Wyoming,2017,15,1.0547,43,20,4077"
"Puerto Rico,2017,15,4.78062,146,7,3054"
"Virgin Islands,2017,15,1.85923,14,2,753"
"New York City,2017,15,2.19451,2189,79,99749"
"Alabama,2017,16,2.77162,200,23,7216"
"Alaska,2017,16,2.41503,27,4,1118"
"Arizona,2017,16,2.0602,462,50,22425"
"Arkansas,2017,16,1.5602,53,9,3397"
"California,2017,16,1.62994,776,103,47609"
"Colorado,2017,16,1.13247,43,5,3797"
"Connecticut,2017,16,2.47006,99,14,4008"
"Delaware,2017,16,0.222469,6,13,2697"
"District of Columbia,2017,16,4.52506,121,2,2674"
"Florida,2017,16,X,X,X,X"
"Georgia,2017,16,1.98045,1027,53,51857"
"Hawaii,2017,16,2.70848,38,15,1403"
"Idaho,2017,16,0.282805,5,8,1768"
"Illinois,2017,16,1.40298,676,74,48183"
"Indiana,2017,16,1.3877,81,24,5837"
"Iowa,2017,16,0.255848,7,10,2736"
"Kansas,2017,16,1.24727,80,26,6414"
"Kentucky,2017,16,1.28961,105,18,8142"
"Louisiana,2017,16,2.14774,1097,103,51077"
"Maine,2017,16,1.20361,48,26,3988"
"Maryland,2017,16,1.31684,115,41,8733"
"Massachusetts,2017,16,1.27052,298,44,23455"
"Michigan,2017,16,1.3616,307,69,22547"
"Minnesota,2017,16,2.92533,190,19,6495"
"Mississippi,2017,16,2.76871,441,43,15928"
"Missouri,2017,16,1.15415,87,17,7538"
"Montana,2017,16,0.111888,4,9,3575"
"Nebraska,2017,16,0.258207,7,12,2711"
"Nevada,2017,16,0.771322,139,32,18021"
"New Hampshire,2017,16,1.16248,43,18,3699"
"New Jersey,2017,16,2.30231,375,30,16288"
"New Mexico,2017,16,1.63185,150,23,9192"
"New York,2017,16,1.9606,209,56,10660"
"North Carolina,2017,16,1.443,190,43,13167"
"North Dakota,2017,16,0.630915,8,6,1268"
"Ohio,2017,16,0.910533,178,66,19549"
"Oklahoma,2017,16,1.84817,93,19,5032"
"Oregon,2017,16,0.874688,49,16,5602"
"Pennsylvania,2017,16,1.50122,191,52,12723"
"Rhode Island,2017,16,1.08319,50,16,4616"
"South Carolina,2017,16,2.12303,117,12,5511"
"South Dakota,2017,16,1.02898,87,33,8455"
"Tennessee,2017,16,3.24539,310,54,9552"
"Texas,2017,16,3.39009,665,83,19616"
"Utah,2017,16,0.559903,88,28,15717"
"Vermont,2017,16,1.18421,27,9,2280"
"Virginia,2017,16,1.40519,1282,144,91233"
"Washington,2017,16,0.348594,15,44,4303"
"West Virginia,2017,16,0.663663,137,42,20643"
"Wisconsin,2017,16,1.29032,48,24,3720"
"Wyoming,2017,16,1.12705,44,19,3904"
"Puerto Rico,2017,16,4.82051,141,7,2925"
"Virgin Islands,2017,16,1.00865,7,2,694"
"New York City,2017,16,1.76737,1801,81,101903"
"Alabama,2017,17,2.05347,149,21,7256"
"Alaska,2017,17,1.68011,25,5,1488"
"Arizona,2017,17,2.80205,420,42,14989"
"Arkansas,2017,17,1.36827,47,9,3435"
"California,2017,17,1.6618,797,103,47960"
"Colorado,2017,17,1.37306,53,5,3860"
"Connecticut,2017,17,2.04551,89,15,4351"
"Delaware,2017,17,0.0366032,1,13,2732"
"District of Columbia,2017,17,0,0,1,557"
"Florida,2017,17,X,X,X,X"
"Georgia,2017,17,1.68891,905,51,53585"
"Hawaii,2017,17,2.24252,27,14,1204"
"Idaho,2017,17,0.616592,11,7,1784"
"Illinois,2017,17,1.40462,681,77,48483"
"Indiana,2017,17,1.09235,66,25,6042"
"Iowa,2017,17,0.164908,5,8,3032"
"Kansas,2017,17,1.09416,71,26,6489"
"Kentucky,2017,17,0.924409,79,20,8546"
"Louisiana,2017,17,2.06866,1110,102,53658"
"Maine,2017,17,0.965251,40,26,4144"
"Maryland,2017,17,1.15975,102,41,8795"
"Massachusetts,2017,17,0.896083,248,39,27676"
"Michigan,2017,17,1.1713,285,73,24332"
"Minnesota,2017,17,2.43869,176,20,7217"
"Mississippi,2017,17,2.26128,422,47,18662"
"Missouri,2017,17,1.03435,78,17,7541"
"Montana,2017,17,0.0484027,1,7,2066"
"Nebraska,2017,17,0.348888,8,11,2293"
"Nevada,2017,17,0.716424,146,35,20379"
"New Hampshire,2017,17,0.540541,19,18,3515"
"New Jersey,2017,17,2.21879,374,31,16856"
"New Mexico,2017,17,1.39154,153,25,10995"
"New York,2017,17,1.9738,217,57,10994"
"North Carolina,2017,17,0.96977,128,39,13199"
"North Dakota,2017,17,0.444939,8,8,1798"
"Ohio,2017,17,0.761595,145,62,19039"
"Oklahoma,2017,17,1.98133,104,21,5249"
"Oregon,2017,17,0.451807,21,13,4648"
"Pennsylvania,2017,17,1.18574,161,53,13578"
"Rhode Island,2017,17,0.503087,22,16,4373"
"South Carolina,2017,17,2.58416,152,13,5882"
